Country_Region,Confirmed,Deaths,Recovered
Russia,528964,6948,280050
Rwanda,564,2,332
S. Sudan,1720,27,49
Saba,3,0,3
Saint Lucia,19,0,18
Saint Pierre and Miquelon,1,0,1
San Marino,694,42,520
Saudi Arabia,127541,974,84720
Senegal,5084,52,3228
Serbia,12310,254,11348
Seychelles,11,0,11
Sierra Leone,1169,51,680
Singapore,40604,26,29589
Slovakia,1552,28,1410
Slovenia,1495,109,1359
Somalia,2598,87,559
South Africa,70038,1480,38531
Spain,244109,28291,150376
Sri Lanka,1884,11,1252
St Kitts and Nevis,15,0,15
Sudan,7007,447,2556
Suriname,208,3,9
Swaziland,490,3,247
Sweden,51614,4874,9
Switzerland,31117,1938,28800
Syria,170,6,71
São Tomé and Príncipe,661,12,176
Tajikistan,5013,50,3288
Tanzania,509,21,183
Thailand,3135,58,2987
The Gambia,28,1,22
Timor-Leste,24,0,24
Togo,531,13,291
Trinidad and Tobago,117,8,109
Tunisia,1125,49,995
Turkey,178239,4807,151417
Turks and Caicos Islands,12,1,10
U.S. Virgin Islands,72,6,64
Uganda,697,0,219
Ukraine,31810,901,14082
United Arab Emirates,42294,289,27462
United Kingdom,295889,41736,27462
United States,2059048,108258,653952
Uruguay,848,23,780
Uzbekistan,5051,19,3910
Vatican City,12,0,12
Venezuela,2978,25,715
Vietnam,334,0,323
West Bank,420,0,323
Yemen,728,164,39
Zambia,1357,10,1104
Zimbabwe,366,4,54
台湾,444,7,431
香港,1111,4,1061
